Time,BOI_FLOW_1,BOI_FLOW_2,BOI_GAS_CSUM_1,BOI_GAS_CSUM_2,BOI_RW_TEMP_1,BOI_RW_TEMP_2,BOI_STA_1,BOI_STA_2,BOI_SW_TEMP_1,BOI_SW_TEMP_2,HWL_DP,HWL_DPSPT,HWL_RW_TEMP,HWL_SW_TEMP,OA_TEMP,PM_POW_1,PM_POW_2,PM_SPD_1,PM_SPD_2,PM_STA_1,PM_STA_2,SEC_POW
1538,117.3994064,0.0000705,772.2450052,0,139.9568176,68.0118103,1,0,175.7551117,175.9563751,480.472113,480.5220059,139.8113098,175.7555542,13.768188,2.236905098,-5.54E-14,0.588793814,0,1,0,387.7632398
1539,104.7489166,0.0000561,666.3704706,0,139.9668274,68.0118103,1,0,175.8692017,175.9563751,480.4678848,480.5220059,139.2577057,175.8783722,13.742865,1.877837777,-4.91E-14,0.565173209,0,1,0,404.1577883
1540,71.99263,0.0000265,452.8332716,0,139.9824219,68.0118103,1,0,176.0950317,175.9563751,480.4973237,480.5220059,139.0929108,176.1079407,13.717543,1.175196171,-3.72E-14,0.466583312,0,1,0,379.193069
1541,46.0278511,0.0000108,291.5645407,0,139.9927979,68.0118103,1,0,176.2664185,175.9563751,480.5250185,480.5220059,139.3315887,176.2772369,13.692163,0.788006127,-3.16E-14,0.391213715,0,1,0,379.7536594
1542,32.81875992,0.00000551,211.9359754,0,139.9969177,68.0118103,1,0,176.3529816,175.9563751,480.5426713,480.5220059,139.8210297,176.3594208,13.66684,0.617424667,-2.98E-14,0.355013669,0,1,0,331.5494808
1543,26.86932182,0.00000369,177.373257,0,139.9970398,68.0118103,1,0,176.3895721,175.9563751,480.5552502,480.5220059,140.4642792,176.3816681,13.641462,0.538580358,-2.92E-14,0.340410471,0,1,0,547.2973499
1544,34.67710495,0.00000615,247.4658321,0,139.9920349,68.01174927,1,0,176.3084869,175.9563751,480.5604298,480.5220059,141.1048889,176.290863,13.641462,0.641612113,-3.01E-14,0.350698531,0,1,0,547.2973499
1545,60.82204819,0.0000189,424.0013544,0,139.9825287,68.01174927,1,0,176.1365051,175.9563751,480.5428827,480.5220059,140.6696167,176.1260681,13.590651,0.993312657,-3.45E-14,0.413995922,0,1,0,81.89476874
1546,77.50042725,0.0000307,512.5080653,0,139.9770355,68.01174927,1,0,176.0588226,175.9563751,480.5222173,480.5220059,139.9941101,176.0588837,13.565216,1.274708867,-3.88E-14,0.470743924,0,1,0,403.5627586
1547,77.29631042,0.0000306,510.6313826,0,139.9768677,68.01174927,1,0,176.062561,175.9564362,480.5223759,480.5220059,139.9786377,176.0628967,13.5397835,1.270912409,-3.88E-14,0.470447809,0,1,0,405.3684744
1548,76.40525818,0.0000299,504.512224,0,139.9768677,68.01174927,1,0,176.070755,175.9564362,480.5234858,480.5220059,139.9751587,176.0712433,13.514296,1.254445434,-3.85E-14,0.468156546,0,1,0,407.3995109
1549,75.28520966,0.000029,497.4234906,0,139.9768066,68.01174927,1,0,176.0798645,175.9564362,480.5253356,480.5220059,139.9912109,176.0802002,13.488806,1.233983159,-3.82E-14,0.46486932,0,1,0,409.0129531
1550,74.66000366,0.0000285,494.150333,0,139.9764404,68.01174927,1,0,176.0848694,175.9564362,480.5272912,480.5220059,140.0249939,176.0847626,13.463318,1.222674727,-3.8E-14,0.462620318,0,1,0,412.4228785
1551,75.32968903,0.000029,499.9045454,0,139.9754334,68.01174927,1,0,176.080307,175.9564362,480.5281368,480.5220059,140.0681763,176.079483,13.43783,1.234797716,-3.82E-14,0.464143217,0,1,0,413.6343707
1552,77.78256989,0.0000309,517.2274882,0,139.9737396,68.01174927,1,0,176.0634918,175.9564362,480.5267098,480.5220059,140.0949097,176.0621185,13.43783,1.279982924,-3.89E-14,0.471285462,0,1,0,413.6343707
1553,81.71485138,0.0000342,543.4866103,0,139.9716492,68.01174927,1,0,176.0373535,175.9564362,480.5235386,480.5220059,140.0869446,176.0358124,13.412287,1.355177879,-4.01E-14,0.481726527,0,1,0,416.9179334
1554,85.60024261,0.0000375,567.5607818,0,139.9699402,68.01174927,1,0,176.0135651,175.9564362,480.5185705,480.5220059,140.0256958,176.0128479,13.3612,1.433073878,-4.14E-14,0.493593067,0,1,0,422.3859704
1555,86.913414,0.0000386,573.2137282,0,139.969574,68.01174927,1,0,176.0092773,175.9564362,480.5152936,480.5220059,139.9353333,176.0099335,13.335657,1.46025455,-4.19E-14,0.498483896,0,1,0,424.677243
1556,84.09448242,0.0000362,551.8539192,0,139.9708252,68.01174927,1,0,176.0334015,175.9564362,480.5167206,480.5220059,139.861084,176.0353699,13.310059,1.402433038,-4.09E-14,0.490805149,0,1,0,426.8483079
1557,78.12391663,0.0000312,511.8854842,0,139.9729156,68.01174927,1,0,176.0769501,175.9564362,480.5225873,480.5220059,139.8564148,176.079422,13.28446,1.286362767,-3.9E-14,0.474141002,0,1,0,429.7856096
1558,72.1230545,0.0000266,474.1661521,0,139.9743347,68.01174927,1,0,176.1179962,175.9564362,480.5301452,480.5220059,139.9467163,176.1196899,13.258808,1.177560091,-3.73E-14,0.45779559,0,1,0,434.02662
1559,69.1480484,0.0000245,459.076668,0,139.9737854,68.01174927,1,0,176.1342468,175.9564362,480.5373332,480.5220059,140.1201324,176.1327667,13.23321,1.126230359,-3.65E-14,0.447274059,0,1,0,465.4563925
1560,75.6965332,0.0000293,510.8617958,0,139.9700012,68.01174927,1,0,176.0790405,175.9564362,480.5358004,480.5220059,140.3098145,176.0743256,13.207556,1.241494656,-3.83E-14,0.460811019,0,1,0,364.4340552
1561,87.26887512,0.000039,582.9301398,0,139.9651184,68.01174927,1,0,176.0071869,175.9564362,480.5231158,480.5220059,140.151001,176.0044403,13.207556,1.467712283,-4.2E-14,0.497373611,0,1,0,364.4340552
1562,94.56167603,0.0000457,627.7646576,0,139.9624329,68.01174927,1,0,175.961441,175.9564362,480.5134966,480.5220059,140.0325623,175.9602203,13.156195,1.627858996,-4.47E-14,0.519254804,0,1,0,440.0040648
1563,96.54100037,0.0000477,634.1965905,0,139.9624329,68.01174927,1,0,175.9562683,175.9564362,480.5071015,480.5220059,139.8565063,175.9577484,13.130487,1.673931479,-4.55E-14,0.527527213,0,1,0,441.9579427
1564,89.56816864,0.000041,582.9952446,0,139.9658813,68.01174927,1,0,176.0117035,175.9564362,480.5132852,480.5220059,139.7189026,176.0157013,13.10478,1.516601324,-4.28E-14,0.503039122,0,1,0,444.0126103
1565,77.24646759,0.0000305,502.0489383,0,139.9704895,68.01174927,1,0,176.098053,175.9564362,480.523063,480.5220059,139.729248,176.1026611,13.079071,1.269988537,-3.88E-14,0.474745452,0,1,0,446.2533232
1566,66.73400879,0.0000228,437.2358819,0,139.9733582,68.01174927,1,0,176.167099,175.9564362,480.5360118,480.5220059,139.9121704,176.1696777,13.0533085,1.08607626,-3.59E-14,0.447621673,0,1,0,448.0965558
1567,62.85287857,0.0000202,418.1747096,0,139.9726868,68.01174927,1,0,176.1875916,175.9564362,480.5487493,480.5220059,140.1981812,176.1859894,13.027546,1.0243541,-3.49E-14,0.429047257,0,1,0,451.3329294
1568,68.74625397,0.0000242,465.8262847,0,139.967865,68.01174927,1,0,176.1371613,175.9564362,480.5507049,480.5220059,140.4678955,176.1306305,13.027546,1.119481325,-3.64E-14,0.441899717,0,1,0,451.3329294
1569,87.85902405,0.0000395,602.5974429,0,139.9584656,68.01174927,1,0,175.9927521,175.9564362,480.5368575,480.5220059,140.5709534,175.9826965,12.9759655,1.480169773,-4.22E-14,0.491146088,0,1,0,455.1790608
1570,121.6904678,0.0000758,826.4360444,0,139.9465485,68.01174927,1,0,175.7580719,175.9564362,480.496848,480.5220059,140.3271179,175.7499542,12.950148,2.372288466,-5.78E-14,0.589107513,0,1,0,456.9291976
1571,145.137146,0.000107755,944.7783935,0,139.9440765,68.01174927,1,0,175.6368408,175.9564362,480.4515533,480.5220059,139.6509705,175.639267,12.92433,3.249004602,-7.36E-14,0.670808852,0,1,0,459.5389233
1572,116.142128,0.000069,726.7656308,0,139.9620361,68.01174927,1,0,175.8681641,175.9564362,480.4588999,480.5220059,138.995575,175.8813477,12.898512,2.19857049,-5.47E-14,0.607564747,0,1,0,479.0293772
1573,69.52677917,0.0000247,433.7113544,0,139.9822998,68.01174927,1,0,176.1764374,175.9564362,480.5076828,480.5220059,138.9957275,176.1914368,12.872639,1.132589102,-3.66E-14,0.461940497,0,1,0,445.0583545
1574,42.14301682,0.00000909,266.8203975,0,139.9921875,68.01174927,1,0,176.3543091,175.9564362,480.5397115,480.5220059,139.4738617,176.3660584,12.8467655,0.737927854,-3.1E-14,0.384542257,0,1,0,416.1461645
1575,28.83262444,0.00000425,187.6480424,0,139.9943848,68.01174927,1,0,176.436203,175.9564362,480.5611697,480.5220059,140.3491516,176.4297333,12.820892,0.564977288,-2.94E-14,0.350013822,0,1,0,686.8804362
1576,35.65034485,0.0000065,257.0597279,0,139.9891663,68.01174927,1,0,176.3512268,175.9564362,480.571106,480.5220059,141.2536469,176.3309021,12.820892,0.654244304,-3.02E-14,0.354654104,0,1,0,686.8804362
1577,67.58023834,0.0000234,475.4276912,0,139.977417,68.01174927,1,0,176.1365051,175.9564362,480.5520262,480.5220059,140.8045807,176.123642,12.769093,1.100029469,-3.61E-14,0.428635627,0,1,0,93.59746403
1578,90.56350708,0.000042,599.3523129,0,139.9695129,68.01174927,1,0,176.0234528,175.9564362,480.5229572,480.5220059,140.0176392,176.0230713,12.743164,1.538246036,-4.32E-14,0.509042263,0,1,0,473.513565
1579,91.44561768,0.0000428,604.5579521,0,139.968689,68.01174927,1,0,176.0187836,175.9564362,480.521953,480.5220059,139.9992828,176.0187225,12.726027,1.557631493,-4.35E-14,0.51188612,0,1,0,475.9297715
1580,91.47384644,0.0000428,603.9768447,0,139.9682007,68.01174927,1,0,176.0202179,175.9564362,480.5217416,480.5220059,139.9795532,176.0204926,12.708832,1.558254719,-4.36E-14,0.512329936,0,1,0,476.7254647
1581,90.4197998,0.0000418,596.4200673,0,139.9680786,68.01174927,1,0,176.0289459,175.9564362,480.5227987,480.5220059,139.9684143,176.0294952,12.691694,1.535107613,-4.32E-14,0.509719074,0,1,0,479.6925893
1582,88.71057129,0.0000403,585.4805494,0,139.9680176,68.01174927,1,0,176.0410919,175.9564362,480.5253356,480.5220059,139.9844513,176.0415192,12.674555,1.498223662,-4.25E-14,0.504453242,0,1,0,482.8644808
1583,87.93232727,0.0000396,581.7686211,0,139.9673767,68.01174927,1,0,176.0454254,175.9564362,480.5276611,480.5220059,140.0281677,176.0452118,12.657415,1.481694222,-4.23E-14,0.501491368,0,1,0,483.2303063
1584,88.95848084,0.0000405,590.2273406,0,139.9658813,68.01174927,1,0,176.036972,175.9564362,480.5282954,480.5220059,140.072937,176.0359192,12.657415,1.503533006,-4.26E-14,0.503696322,0,1,0,483.2303063
1585,92.33800507,0.0000436,613.855304,0,139.9635773,68.01174927,1,0,176.0124054,175.9564362,480.5259698,480.5220059,140.0959167,176.0108185,12.623083,1.577478051,-4.39E-14,0.512965322,0,1,0,487.9249622
1586,97.34336853,0.0000485,646.4639979,0,139.9609985,68.01174927,1,0,175.9785156,175.9564362,480.5203146,480.5220059,140.0671234,175.9770966,12.605946,1.692986846,-4.59E-14,0.528212428,0,1,0,490.4415188
1587,101.0493698,0.0000522,667.714847,0,139.9594574,68.01174927,1,0,175.9567108,175.9564362,480.5142894,480.5220059,139.978241,175.956543,12.588751,1.783375025,-4.74E-14,0.540352106,0,1,0,492.9292417
1588,99.92967987,0.0000511,655.9196237,0,139.9600067,68.01174927,1,0,175.9697876,175.9564362,480.5128095,480.5220059,139.8745422,175.9714355,12.571613,1.755605578,-4.69E-14,0.538356781,0,1,0,493.5133534
1589,93.09267426,0.0000443,608.3281341,0,139.9623718,68.01174927,1,0,176.0205383,175.9564362,480.5188876,480.5220059,139.8291016,176.0235138,12.554474,1.594409227,-4.42E-14,0.518453062,0,1,0,498.4238409
1590,84.07236481,0.0000362,551.8491563,0,139.964447,68.01174927,1,0,176.0795898,175.9564362,480.5294053,480.5220059,139.9212799,176.0809631,12.537281,1.402020574,-4.09E-14,0.493028075,0,1,0,533.2536466
1591,83.58665466,0.0000357,557.6028558,0,139.9633026,68.01174927,1,0,176.0717926,175.9564362,480.5344791,480.5220059,140.1393585,176.0700378,12.520142,1.392275095,-4.08E-14,0.487516791,0,1,0,422.4313276
1592,87.58547211,0.0000392,580.7060237,0,139.9606018,68.01174927,1,0,176.0505371,175.9564362,480.532365,480.5220059,140.0756378,176.0497131,12.520142,1.474388957,-4.21E-14,0.49972719,0,1,0,422.4313276
1593,90.95348358,0.0000423,606.1985061,0,139.9577637,68.01174927,1,0,176.0234528,175.9564972,480.5316779,480.5220059,140.151123,176.0211945,12.485809,1.546814799,-4.34E-14,0.507935882,0,1,0,501.7535301
1594,98.73815155,0.0000499,659.3048555,0,139.9535828,68.01174927,1,0,175.9673615,175.9564972,480.5236443,480.5220059,140.1577148,175.9644623,12.468672,1.72652185,-4.64E-14,0.532116055,0,1,0,503.2886048
1595,107.9266663,0.0000596,716.725417,0,139.9498901,68.01174927,1,0,175.9071655,175.9564972,480.5119639,480.5220059,140.0487671,175.9055176,12.451532,1.96285224,-5.06E-14,0.559163153,0,1,0,504.9973411
1596,110.7284927,0.0000627,726.5614866,0,139.9495697,68.01174927,1,0,175.8973236,175.9564972,480.5032961,480.5220059,139.8517914,175.898819,12.43434,2.040548801,-5.19E-14,0.571393609,0,1,0,505.7048112
1597,102.0004501,0.0000532,662.161921,0,139.9536438,68.01174927,1,0,175.9655609,175.9564972,480.5118582,480.5220059,139.6939087,175.9700012,12.4172,1.807265043,-4.78E-14,0.538888276,0,1,0,508.1442093
1598,86.40575409,0.0000382,560.5909004,0,139.9590149,68.01174927,1,0,176.0724487,175.9564972,480.5241729,480.5220059,139.7229309,176.0773468,12.400061,1.449713945,-4.17E-14,0.503933847,0,1,0,510.1136214
1599,74.44789886,0.0000284,488.5758641,0,139.9616089,68.01174927,1,0,176.1477051,175.9564972,480.542777,480.5220059,139.9629211,176.1496887,12.382868,1.218891859,-3.79E-14,0.464953214,0,1,0,511.487601
1600,72.36675262,0.0000268,484.2331479,0,139.9593506,68.01174927,1,0,176.151062,175.9564972,480.5537703,480.5220059,140.2971802,176.1478119,12.382868,1.18189764,-3.74E-14,0.454202384,0,1,0,511.487601
1601,84.22238922,0.0000363,575.1151778,0,139.9515991,68.01174927,1,0,176.0534515,175.9564972,480.5501764,480.5220059,140.5611267,176.0445404,12.365728,1.405100822,-4.1E-14,0.482758939,0,1,0,513.0444749
1602,115.9122086,0.0000687,796.5206463,0,139.9382019,68.01174927,1,0,175.8187256,175.9564972,480.5186762,480.5220059,140.5427246,175.8075104,12.331396,2.191824436,-5.46E-14,0.571044505,0,1,0,517.4987889
1603,159.7422943,0.000130533,1062.463026,0,139.9264526,68.01174927,1,0,175.5404968,175.9564972,480.4592698,480.5220059,140.0039063,175.5368195,12.314203,3.925028086,-8.6E-14,0.699353516,0,1,0,518.8130859
1604,152.7161865,0.000119302,961.7055779,0,139.9383545,68.01170349,1,0,175.6485443,175.9564972,480.4348519,480.5220059,139.1280212,175.6589813,12.297064,3.586173058,-7.97E-14,0.709648669,0,1,0,542.3090444
1605,94.71022034,0.0000459,585.8326724,0,139.9654999,68.01170349,1,0,176.0426178,175.9564972,480.4850619,480.5220059,138.8196716,176.059433,12.279926,1.631197572,-4.48E-14,0.543552995,0,1,0,497.8447119
1606,51.98319244,0.0000138,324.3380851,0,139.9817505,68.01170349,1,0,176.3191528,175.9564972,480.5360118,480.5220059,139.2009583,176.3347015,12.262732,0.867016077,-3.27E-14,0.410567254,0,1,0,474.0895431
1607,30.93208504,0.00000489,198.877143,0,139.9863281,68.01170349,1,0,176.448349,175.9564972,480.5670363,480.5220059,140.2226868,176.443512,12.245594,0.592767239,-2.96E-14,0.352224648,0,1,0,796.7868544
1608,36.57634354,0.00000684,265.3192859,0,139.9810486,68.01170349,1,0,176.362442,175.9564972,480.5787696,480.5220059,141.3427429,176.3404083,12.245594,0.666247964,-3.03E-14,0.356544226,0,1,0,796.7868544
1609,72.66069794,0.000027,513.9326778,0,139.9676514,68.01170349,1,0,176.1161804,175.9564972,480.5566244,480.5220059,140.8804932,176.1016693,12.211262,1.187083244,-3.74E-14,0.442518681,0,1,0,102.2928892
1610,99.68872833,0.0000508,658.9910186,0,139.9581299,68.01170349,1,0,175.9818115,175.9564972,480.5224816,480.5220059,140.0116425,175.9815369,12.194067,1.749710441,-4.68E-14,0.536633313,0,1,0,524.2436793
1611,100.3972549,0.0000516,663.3852471,0,139.9570313,68.01170349,1,0,175.9768219,175.9564972,480.5216359,480.5220059,140.0030823,175.9766541,12.176929,1.767178059,-4.71E-14,0.53887713,0,1,0,523.9889022
1612,100.5864639,0.0000518,663.8844697,0,139.9561615,68.01170349,1,0,175.9759979,175.9564972,480.5211603,480.5220059,139.986145,175.9761505,12.15979,1.771868467,-4.72E-14,0.539781928,0,1,0,525.0881371
1613,99.7232132,0.0000509,657.602897,0,139.9556122,68.01170349,1,0,175.982254,175.9564972,480.5217945,480.5220059,139.9761658,175.9826355,12.142597,1.750555038,-4.69E-14,0.537693501,0,1,0,528.9349647
1614,98.3009491,0.0000494,648.7039414,0,139.9550629,68.01170349,1,0,175.9910431,175.9564972,480.5236972,480.5220059,139.9920349,175.9912109,12.125458,1.715949059,-4.63E-14,0.533297181,0,1,0,530.1220197
1615,97.7204895,0.0000488,646.2044579,0,139.954071,68.01170349,1,0,175.9929657,175.9564972,480.5253356,480.5220059,140.0263062,175.9925842,12.108265,1.702007294,-4.6E-14,0.530778706,0,1,0,529.0705967
1616,98.97118378,0.0000501,655.8214352,0,139.9523163,68.01170349,1,0,175.9820862,175.9564972,480.5248071,480.5220059,140.0558624,175.9811554,12.108265,1.732184649,-4.65E-14,0.534065664,0,1,0,529.0705967
1617,102.057785,0.0000533,676.7262065,0,139.9499512,68.01170349,1,0,175.9593964,175.956543,480.5218473,480.5220059,140.0583344,175.9581909,12.0911255,1.808744431,-4.79E-14,0.54264158,0,1,0,529.4969473
1618,105.6250076,0.0000571,698.8085071,0,139.947876,68.01170349,1,0,175.9355621,175.956543,480.5167735,480.5220059,140.0141144,175.934906,12.056793,1.901046157,-4.95E-14,0.553911388,0,1,0,530.2444256
1619,106.485199,0.000058,701.0145242,0,139.9470978,68.01170349,1,0,175.9328156,175.956543,480.5134438,480.5220059,139.9344635,175.9334717,12.0396,1.923929334,-4.99E-14,0.557819486,0,1,0,530.8900516
1620,102.487175,0.0000537,671.5132032,0,139.9480286,68.01170349,1,0,175.9635773,175.956543,480.5157164,480.5220059,139.8768921,175.9656067,12.022406,1.819618464,-4.81E-14,0.546952665,0,1,0,532.6115378
1621,94.90435791,0.0000461,623.1008504,0,139.9494019,68.01170349,1,0,176.0132294,175.956543,480.5235386,480.5220059,139.9158936,176.014328,12.005268,1.635784388,-4.49E-14,0.525364816,0,1,0,568.7277228
1622,94.67250061,0.0000458,629.7477722,0,139.9484253,68.01170349,1,0,176.0036163,175.956543,480.5271855,480.5220059,140.0786591,176.0024109,11.988129,1.630447507,-4.48E-14,0.519289494,0,1,0,449.8110809
1623,95.7416687,0.0000469,629.9741919,0,139.947052,68.01170349,1,0,176.0059814,175.956543,480.5250185,480.5220059,139.9486389,176.0070343,11.970936,1.655229211,-4.52E-14,0.526610911,0,1,0,529.3676902
1624,92.97084808,0.0000442,614.6473334,0,139.9463806,68.01170349,1,0,176.0211945,175.956543,480.5303038,480.5220059,140.0336151,176.0210419,11.953741,1.59169364,-4.41E-14,0.516907513,0,1,0,528.8589052
1625,94.51172638,0.0000457,628.6654271,0,139.9438019,68.01170349,1,0,176.0053864,175.956543,480.5317836,480.5220059,140.1272736,176.0035095,11.953741,1.62676239,-4.47E-14,0.519000351,0,1,0,528.8589052
1626,101.3584061,0.0000526,676.7073749,0,139.9394531,68.01170349,1,0,175.9536896,175.956543,480.5253885,480.5220059,140.1649017,175.9507751,11.919409,1.791141033,-4.76E-14,0.539563239,0,1,0,529.3611321
1627,111.3670959,0.0000634,740.9717481,0,139.934845,68.01170349,1,0,175.8853607,175.956543,480.5131795,480.5220059,140.0852051,175.8831024,11.902271,2.058682442,-5.22E-14,0.56888181,0,1,0,529.3061392
1628,116.6695786,0.0000696,767.1530522,0,139.933197,68.01170349,1,0,175.857666,175.956543,480.5016576,480.5220059,139.8888245,175.8583832,11.8850765,2.21469903,-5.5E-14,0.588302732,0,1,0,529.0417263
1629,109.2741852,0.0000611,709.7879598,0,139.936554,68.01170349,1,0,175.9178162,175.956543,480.5073129,480.5220059,139.7027588,175.9219971,11.867939,1.999875665,-5.12E-14,0.561189592,0,1,0,529.7288627
1630,92.87910461,0.0000441,601.5872371,0,139.9421997,68.01170349,1,0,176.0310822,175.956543,480.5195218,480.5220059,139.6898499,176.0363007,11.850744,1.589597464,-4.41E-14,0.523437619,0,1,0,529.6806111
1631,78.65877533,0.0000316,514.6598955,0,139.9454041,68.01170349,1,0,176.1214447,175.956543,480.5396058,480.5220059,139.9076538,176.1241913,11.833551,1.296469688,-3.92E-14,0.478283316,0,1,0,529.896809
1632,74.32974243,0.0000283,495.8960732,0,139.9437561,68.01170349,1,0,176.1394653,175.956543,480.5540874,480.5220059,140.2504883,176.1369934,11.833551,1.216794968,-3.79E-14,0.457653642,0,1,0,529.896809
1633,84.47897339,0.0000365,576.0039303,0,139.9362183,68.01170349,1,0,176.0525665,175.956543,480.551392,480.5220059,140.5445862,176.0440521,11.799219,1.410292387,-4.11E-14,0.484064609,0,1,0,529.6795486
1634,115.3180313,0.000068,793.5758706,0,139.9224854,68.01170349,1,0,175.8211365,175.956543,480.5216888,480.5220059,140.5682068,175.8095551,11.78208,2.173996687,-5.43E-14,0.569081783,0,1,0,530.5452561
1635,161.8845062,0.000134057,1080.710333,0,139.9089661,68.01170349,1,0,175.5200043,175.956543,480.4605911,480.5220059,140.0596619,175.5153351,11.764887,4.033567429,-8.8E-14,0.703215122,0,1,0,530.8087896
1636,159.4339447,0.000130029,1004.76783,0,139.9190369,68.01164246,1,0,175.6018524,175.956543,480.4312579,480.5220059,139.1519165,175.6120148,11.747694,3.909502268,-8.57E-14,0.724788427,0,1,0,554.8293971
1637,99.49042511,0.0000506,614.8884815,0,139.9466553,68.01164246,1,0,176.0102081,175.956604,480.4801995,480.5220059,138.8048401,176.0271301,11.730555,1.744725943,-4.68E-14,0.559331954,0,1,0,505.3013225
1638,54.18681717,0.000015,337.6173103,0,139.963623,68.01164246,1,0,176.3028412,175.956604,480.5341092,480.5220059,139.1622314,176.318924,11.713362,0.897312284,-3.31E-14,0.417264938,0,1,0,481.9977108
1639,31.61959267,0.00000511,202.9886399,0,139.9685211,68.01164246,1,0,176.4414825,175.956604,480.5668249,480.5220059,140.1928101,176.437027,11.709845,0.601789832,-2.97E-14,0.354069173,0,1,0,813.2021397
1640,37.07942581,0.00000703,269.1963028,0,139.9631348,68.01164246,1,0,176.3549652,175.956604,480.5799852,480.5220059,141.3463745,176.3327789,11.709845,0.67276305,-3.04E-14,0.354915559,0,1,0,813.2021397
1641,73.88887787,0.0000279,522.7411388,0,139.949295,68.01164246,1,0,176.1034851,175.956604,480.5559373,480.5220059,140.8757172,176.0889893,11.702814,1.208897352,-3.78E-14,0.445400119,0,1,0,103.0175881
1642,100.9057541,0.0000521,666.3342728,0,139.9395752,68.01164246,1,0,175.9706573,175.956604,480.5210017,480.5220059,139.9898376,175.9707184,11.699244,1.779811502,-4.74E-14,0.540736914,0,1,0,529.6200493
1643,100.4054108,0.0000516,662.7875429,0,139.9384766,68.01164246,1,0,175.9738007,175.956604,480.5213188,480.5220059,139.984726,175.9739075,11.695728,1.767378926,-4.71E-14,0.539389133,0,1,0,529.1584168
1644,99.54484558,0.0000507,657.1447817,0,139.9374847,68.01164246,1,0,175.9790649,175.956604,480.5222173,480.5220059,139.9873657,175.9792328,11.692213,1.74618125,-4.68E-14,0.536905766,0,1,0,529.3991984
1645,98.802742,0.0000499,652.8063888,0,139.9363403,68.01164246,1,0,175.9829102,175.956604,480.5234329,480.5220059,140.0028076,175.9828644,11.688696,1.72808826,-4.65E-14,0.53438884,0,1,0,528.182064
1646,98.79934692,0.0000499,653.5458068,0,139.9347839,68.01164246,1,0,175.981369,175.956604,480.5240143,480.5220059,140.0219116,175.9810486,11.685181,1.728007436,-4.65E-14,0.534007668,0,1,0,529.7810711
1647,99.92958069,0.0000511,661.8537996,0,139.9327698,68.01164246,1,0,175.971817,175.956604,480.5232215,480.5220059,140.0386047,175.9711609,11.681665,1.755633473,-4.69E-14,0.537077725,0,1,0,529.1554125
1648,102.1003723,0.0000533,676.1850707,0,139.9305115,68.01164246,1,0,175.9559937,175.956604,480.5208431,480.5220059,140.0317993,175.9552765,11.681665,1.809819102,-4.79E-14,0.543321669,0,1,0,529.1554125
1649,104.0974731,0.0000554,688.1176846,0,139.9284668,68.01164246,1,0,175.9427643,175.956604,480.5175663,480.5220059,139.9965363,175.9424896,11.67458,1.86100471,-4.88E-14,0.549818099,0,1,0,529.6674948
1650,103.9068375,0.0000552,684.5575454,0,139.9274902,68.01164246,1,0,175.9458923,175.956604,480.5160336,480.5220059,139.9445801,175.9465485,11.671064,1.856057167,-4.87E-14,0.550216317,0,1,0,530.1180262
1651,100.5546722,0.0000517,660.6945158,0,139.9274292,68.01164246,1,0,175.9705048,175.956604,480.5182534,480.5220059,139.9180298,175.9719238,11.667547,1.771070957,-4.72E-14,0.54140681,0,1,0,531.0489118
1652,95.16326141,0.0000463,626.8972281,0,139.9274902,68.01164246,1,0,176.0046692,175.956604,480.5243843,480.5220059,139.9610596,176.0050507,11.664032,1.641775846,-4.5E-14,0.525216162,0,1,0,567.5237779
1653,97.3060379,0.0000484,648.7964877,0,139.9252319,68.01164246,1,0,175.9788971,175.956604,480.5249656,480.5220059,140.1009521,175.9771423,11.660517,1.692111254,-4.58E-14,0.526356101,0,1,0,449.4243354
1654,99.63613892,0.0000508,655.3342298,0,139.9232483,68.01164246,1,0,175.9747314,175.956604,480.5198918,480.5220059,139.921875,175.9758759,11.656946,1.74841249,-4.68E-14,0.538402975,0,1,0,527.9955059
1655,95.32418823,0.0000465,627.8014416,0,139.9231567,68.01164246,1,0,176.0028534,175.956604,480.5251771,480.5220059,139.9543457,176.0037842,11.653431,1.645510912,-4.5E-14,0.525270343,0,1,0,527.8192795
1656,92.87426758,0.0000441,614.6005107,0,139.921875,68.01164246,1,0,176.0157013,175.956604,480.5301452,480.5220059,140.0388794,176.0154266,11.653431,1.58951807,-4.41E-14,0.516451299,0,1,0,527.8192795
1657,94.67233276,0.0000458,630.1349573,0,139.9187622,68.01164246,1,0,175.9981842,175.956604,480.5311494,480.5220059,140.1266174,175.9963684,11.646399,1.630455017,-4.48E-14,0.519486248,0,1,0,527.805284
1658,101.5201187,0.0000527,677.968804,0,139.9139709,68.01164246,1,0,175.9467163,175.956604,480.5245428,480.5220059,140.1581421,175.9438019,11.642883,1.795197487,-4.76E-14,0.54011029,0,1,0,527.5263993
1659,111.1244812,0.0000632,739.3078927,0,139.9089661,68.01164246,1,0,175.8813477,175.956604,480.5125981,480.5220059,140.073822,175.8793182,11.639313,2.051785946,-5.21E-14,0.568374574,0,1,0,527.4021249
1660,115.7091446,0.0000685,760.9414571,0,139.9069519,68.01164246,1,0,175.8583221,175.956604,480.5023447,480.5220059,139.8806305,175.8592072,11.6357975,2.185661316,-5.45E-14,0.584483206,0,1,0,526.2624056
1661,108.1765518,0.0000599,702.9998371,0,139.9096985,68.01164246,1,0,175.9190216,175.956604,480.5031904,480.5220059,139.6990356,175.9232025,11.632282,1.969645977,-5.07E-14,0.569425285,0,1,0,527.5385264
